version,year,state,cumulative_scrape_rate,state_scrape_rate,cumulative_rows_scraped,state_rows_scraped,time_to_scrape
2.1.0,2020,Iowa - IA,286.7065935969905,10.856222182477923,124360,800,00:01:13
2.1.0,2020,Kansas - KS,241.82179865879124,10.800744678894109,125208,848,00:01:18
2.1.0,2020,Kentucky - KY,205.47960164402352,10.777361329515017,126176,968,00:01:29
2.1.0,2020,Louisiana - LA,190.47890518853546,11.009518103052674,126696,520,00:00:47
2.1.0,2020,Maine - ME,3561.2902896284672,7.985901058596824,130976,4280,00:08:55
2.1.0,2020,Maryland - MD,2315.5170165519835,11.1236563693118,131176,200,00:00:17
2.1.0,2020,Massachusetts - MA,378.77798859698703,9.949385751253168,133992,2816,00:04:43
2.1.0,2020,Michigan - MI,320.4778316276368,10.912554352239214,134664,672,00:01:01
2.1.0,2020,Minnesota - MN,273.53446181946157,10.11594582470935,135368,704,00:01:09
2.1.0,2020,Mississippi - MS,242.61180766722387,10.858560507172953,136032,664,00:01:01
2.1.0,2020,Missouri - MO,209.49417391285215,10.771604656182909,136968,936,00:01:26
